Scope	ID	Key	Value
reac	R2BD7CDB8	RKO-r	1
reac	R2BDAD51D	FBA-c	zero
reac	R2BDAD51D	FBA-f	0
reac	R2BDAD51D	FVA95-c	free
reac	R2BDAD51D	FVA95-lb	0
reac	R2BDAD51D	FVA95-ub	8.217508406
reac	R2BDAD51D	GCR-r	C-FB4BDB17
reac	R2BDAD51D	RKO-c	unaf
reac	R2BDAD51D	RKO-r	1
reac	R2BFBC930	FBA-c	zero
reac	R2BFBC930	FBA-f	0
reac	R2BFBC930	FVA95-c	free
reac	R2BFBC930	FVA95-lb	0
reac	R2BFBC930	FVA95-ub	10000
reac	R2BFBC930	GCR-r	singleton
reac	R2BFBC930	RKO-c	unaf
reac	R2BFBC930	RKO-r	1
reac	R2C00D4E6	FBA-c	zero
reac	R2C00D4E6	FBA-f	0
reac	R2C00D4E6	FVA95-c	free
reac	R2C00D4E6	FVA95-lb	-10000
reac	R2C00D4E6	FVA95-ub	10000
reac	R2C00D4E6	GCR-r	singleton
reac	R2C00D4E6	RKO-c	unaf
reac	R2C00D4E6	RKO-r	1
reac	R2C1D1605	FBA-c	zero
reac	R2C1D1605	FBA-f	0
reac	R2C1D1605	FVA95-c	free
reac	R2C1D1605	FVA95-lb	0
reac	R2C1D1605	FVA95-ub	0.826026087
reac	R2C1D1605	GCR-r	C-8C662697
reac	R2C1D1605	RKO-c	unaf
reac	R2C1D1605	RKO-r	1
reac	R2C35E4E1	FBA-c	zero
reac	R2C35E4E1	FBA-f	0
reac	R2C35E4E1	FVA95-c	free
reac	R2C35E4E1	FVA95-lb	0
reac	R2C35E4E1	FVA95-ub	10001.397
reac	R2C35E4E1	GCR-r	singleton
reac	R2C35E4E1	RKO-c	unaf
reac	R2C35E4E1	RKO-r	1
reac	R2C4DDC17	FBA-c	zero
reac	R2C4DDC17	FBA-f	0
reac	R2C4DDC17	FVA95-c	free
reac	R2C4DDC17	FVA95-lb	-0.318508078
reac	R2C4DDC17	FVA95-ub	0
reac	R2C4DDC17	GCR-r	C-512D08FB
reac	R2C4DDC17	RKO-c	unaf
reac	R2C4DDC17	RKO-r	1
reac	R2D175B4	FBA-c	zero
reac	R2D175B4	FBA-f	0
reac	R2D175B4	FVA95-c	free
reac	R2D175B4	FVA95-lb	-1.467071246
reac	R2D175B4	FVA95-ub	0
reac	R2D175B4	GCR-r	C-8E7058CC
reac	R2D175B4	RKO-c	unaf
reac	R2D175B4	RKO-r	1
reac	R2D1E7CE0	FBA-c	zero
reac	R2D1E7CE0	FBA-f	0
reac	R2D1E7CE0	FVA95-c	free
reac	R2D1E7CE0	FVA95-lb	-5.478338938
reac	R2D1E7CE0	FVA95-ub	1.494092438
reac	R2D1E7CE0	GCR-r	singleton
reac	R2D1E7CE0	RKO-c	unaf
reac	R2D1E7CE0	RKO-r	1
reac	R2D816E14	FBA-c	zero
reac	R2D816E14	FBA-f	0
reac	R2D816E14	FVA95-c	free
reac	R2D816E14	FVA95-lb	-1.598916071
reac	R2D816E14	FVA95-ub	0.394432256
reac	R2D816E14	GCR-r	singleton
reac	R2D816E14	RKO-c	unaf
reac	R2D816E14	RKO-r	1
reac	R2D896436	FBA-c	zero
reac	R2D896436	FBA-f	-1.82378E-11
reac	R2D896436	FVA95-c	free
reac	R2D896436	FVA95-lb	-0.902891234
reac	R2D896436	FVA95-ub	0
reac	R2D896436	GCR-r	C-FAE6E1CB
reac	R2D896436	RKO-c	unaf
reac	R2D896436	RKO-r	1
reac	R2D96CE70	FBA-c	zero
reac	R2D96CE70	FBA-f	0
reac	R2D96CE70	FVA95-c	free
reac	R2D96CE70	FVA95-lb	-10000
reac	R2D96CE70	FVA95-ub	10000
reac	R2D96CE70	GCR-r	singleton
reac	R2D96CE70	RKO-c	unaf
reac	R2D96CE70	RKO-r	1
reac	R2D9C067	FBA-c	zero
reac	R2D9C067	FBA-f	0
reac	R2D9C067	FVA95-c	free
reac	R2D9C067	FVA95-lb	0
reac	R2D9C067	FVA95-ub	0.034619177
reac	R2D9C067	GCR-r	C-98FDFE10
reac	R2D9C067	RKO-c	unaf
reac	R2D9C067	RKO-r	1
reac	R2DA4B80A	FBA-c	zero
reac	R2DA4B80A	FBA-f	0
reac	R2DA4B80A	FVA95-c	free
reac	R2DA4B80A	FVA95-lb	-10000
reac	R2DA4B80A	FVA95-ub	10000
reac	R2DA4B80A	GCR-r	singleton
reac	R2DA4B80A	RKO-c	unaf
reac	R2DA4B80A	RKO-r	1
reac	R2E10638B	FBA-c	zero
reac	R2E10638B	FBA-f	0
reac	R2E10638B	FVA95-c	free
reac	R2E10638B	FVA95-lb	0
reac	R2E10638B	FVA95-ub	0.178047058
reac	R2E10638B	GCR-r	C-B8221C86
reac	R2E10638B	RKO-c	unaf
reac	R2E10638B	RKO-r	1
reac	R2E3CC03B	FBA-c	nonz
reac	R2E3CC03B	FBA-f	0.007834317
reac	R2E3CC03B	FVA95-c	free
reac	R2E3CC03B	FVA95-lb	0.007442601
reac	R2E3CC03B	FVA95-ub	0.588737732
reac	R2E3CC03B	GCR-r	C-4FA04CB2
reac	R2E3CC03B	RKO-c	impa
reac	R2E3CC03B	RKO-r	0.641208325
reac	R2E4EE2FE	FBA-c	zero
reac	R2E4EE2FE	FBA-f	2.32504E-11
reac	R2E4EE2FE	FVA95-c	free
reac	R2E4EE2FE	FVA95-lb	0
reac	R2E4EE2FE	FVA95-ub	1.612230626
reac	R2E4EE2FE	GCR-r	C-22F42E39
reac	R2E4EE2FE	RKO-c	unaf
reac	R2E4EE2FE	RKO-r	1
reac	R2E6206DB	FBA-c	zero
reac	R2E6206DB	FBA-f	0
reac	R2E6206DB	FVA95-c	free
reac	R2E6206DB	FVA95-lb	0
reac	R2E6206DB	FVA95-ub	9.130564896
reac	R2E6206DB	GCR-r	C-8061D324
reac	R2E6206DB	RKO-c	unaf
reac	R2E6206DB	RKO-r	1
reac	R2E646885	FBA-c	zero
reac	R2E646885	FBA-f	0
reac	R2E646885	FVA95-c	free
reac	R2E646885	FVA95-lb	-0.834192615
reac	R2E646885	FVA95-ub	0
reac	R2E646885	GCR-r	C-A6AEC6A1
reac	R2E646885	RKO-c	unaf
reac	R2E646885	RKO-r	1
reac	R2E88BA84	FBA-c	nonz
reac	R2E88BA84	FBA-f	-1.149333985
reac	R2E88BA84	FVA95-c	free
reac	R2E88BA84	FVA95-lb	-6.059313431
reac	R2E88BA84	FVA95-ub	0.628142194
reac	R2E88BA84	GCR-r	singleton
reac	R2E88BA84	RKO-c	unaf
reac	R2E88BA84	RKO-r	1
reac	R2E9E1875	FBA-c	nonz
reac	R2E9E1875	FBA-f	-0.015668633
reac	R2E9E1875	FVA95-c	free
reac	R2E9E1875	FVA95-lb	-1.177475463
reac	R2E9E1875	FVA95-ub	-0.014885201
reac	R2E9E1875	GCR-r	C-4FA04CB2
reac	R2E9E1875	RKO-c	impa
reac	R2E9E1875	RKO-r	0.641208325
reac	R2F10B756	FBA-c	nonz
reac	R2F10B756	FBA-f	-0.0904017
reac	R2F10B756	FVA95-c	free
reac	R2F10B756	FVA95-lb	-0.090881615
reac	R2F10B756	FVA95-ub	0
reac	R2F10B756	GCR-r	C-10852455
reac	R2F10B756	RKO-c	unaf
reac	R2F10B756	RKO-r	1
reac	R2F145401	FBA-c	zero
reac	R2F145401	FBA-f	0
reac	R2F145401	FVA95-c	bloc
reac	R2F145401	FVA95-lb	0
reac	R2F145401	FVA95-ub	0
reac	R2F145401	GCR-r	I-EA827029
reac	R2F145401	RKO-c	unaf
reac	R2F145401	RKO-r	1
reac	R2F995547	FBA-c	zero
reac	R2F995547	FBA-f	0
reac	R2F995547	FVA95-c	free
reac	R2F995547	FVA95-lb	-0.448235689
reac	R2F995547	FVA95-ub	0
reac	R2F995547	GCR-r	C-C00A434B
reac	R2F995547	RKO-c	unaf
reac	R2F995547	RKO-r	1
reac	R2FC0C278	FBA-c	zero
reac	R2FC0C278	FBA-f	0
reac	R2FC0C278	FVA95-c	free
reac	R2FC0C278	FVA95-lb	0
reac	R2FC0C278	FVA95-ub	0.09587092
reac	R2FC0C278	GCR-r	C-3075B4
reac	R2FC0C278	RKO-c	unaf
reac	R2FC0C278	RKO-r	1
reac	R2FE29CBE	FBA-c	zero
reac	R2FE29CBE	FBA-f	0
reac	R2FE29CBE	FVA95-c	free
reac	R2FE29CBE	FVA95-lb	-1.173929772
reac	R2FE29CBE	FVA95-ub	0
reac	R2FE29CBE	GCR-r	C-7572279A
reac	R2FE29CBE	RKO-c	unaf
reac	R2FE29CBE	RKO-r	1
reac	R30029437	FBA-c	zero
reac	R30029437	FBA-f	-7.16209E-12
reac	R30029437	FVA95-c	free
reac	R30029437	FVA95-lb	0
reac	R30029437	FVA95-ub	5.479493366
reac	R30029437	GCR-r	singleton
reac	R30029437	RKO-c	unaf
reac	R30029437	RKO-r	1
reac	R307276E1	FBA-c	zero
reac	R307276E1	FBA-f	0
reac	R307276E1	FVA95-c	free
reac	R307276E1	FVA95-lb	0
reac	R307276E1	FVA95-ub	0.342396184
reac	R307276E1	GCR-r	C-F57155
reac	R307276E1	RKO-c	unaf
reac	R307276E1	RKO-r	1
reac	R30BE1921	FBA-c	zero
reac	R30BE1921	FBA-f	0
reac	R30BE1921	FVA95-c	bloc
reac	R30BE1921	FVA95-lb	0
reac	R30BE1921	FVA95-ub	0
reac	R30BE1921	GCR-r	zero-flux
reac	R30BE1921	RKO-c	unaf
reac	R30BE1921	RKO-r	1
reac	R318778B	FBA-c	zero
reac	R318778B	FBA-f	0
reac	R318778B	FVA95-c	free
reac	R318778B	FVA95-lb	-13.69584735
reac	R318778B	FVA95-ub	0
reac	R318778B	GCR-r	C-788B7B3B
reac	R318778B	RKO-c	unaf
reac	R318778B	RKO-r	1
reac	R319FC596	FBA-c	zero
reac	R319FC596	FBA-f	0
reac	R319FC596	FVA95-c	free
reac	R319FC596	FVA95-lb	-1.833104339
reac	R319FC596	FVA95-ub	0
reac	R319FC596	GCR-r	singleton
reac	R319FC596	RKO-c	unaf
reac	R319FC596	RKO-r	1
reac	R31A9AA94	FBA-c	zero
reac	R31A9AA94	FBA-f	0
reac	R31A9AA94	FVA95-c	free
reac	R31A9AA94	FVA95-lb	-6.847923673
reac	R31A9AA94	FVA95-ub	0
reac	R31A9AA94	GCR-r	singleton
reac	R31A9AA94	RKO-c	unaf
reac	R31A9AA94	RKO-r	1
reac	R32138C6A	FBA-c	zero
reac	R32138C6A	FBA-f	0
reac	R32138C6A	FVA95-c	free
reac	R32138C6A	FVA95-lb	0
reac	R32138C6A	FVA95-ub	0.079148146
reac	R32138C6A	GCR-r	C-1E1810E0
reac	R32138C6A	RKO-c	unaf
reac	R32138C6A	RKO-r	1
reac	R322274C4	FBA-c	nonz
reac	R322274C4	FBA-f	0.000837199
reac	R322274C4	FVA95-c	free
reac	R322274C4	FVA95-lb	0.00079534
reac	R322274C4	FVA95-ub	0.904877331
reac	R322274C4	GCR-r	C-902CE195
reac	R322274C4	RKO-c	impa
reac	R322274C4	RKO-r	0.641208325
reac	R323046BA	FBA-c	zero
reac	R323046BA	FBA-f	0
reac	R323046BA	FVA95-c	free
reac	R323046BA	FVA95-lb	-14.35644381
reac	R323046BA	FVA95-ub	0
reac	R323046BA	GCR-r	singleton
reac	R323046BA	RKO-c	unaf
reac	R323046BA	RKO-r	1
reac	R32820AD8	FBA-c	zero
reac	R32820AD8	FBA-f	0
reac	R32820AD8	FVA95-c	free
reac	R32820AD8	FVA95-lb	-10000
reac	R32820AD8	FVA95-ub	0
reac	R32820AD8	GCR-r	C-BE119DA
reac	R32820AD8	RKO-c	unaf
reac	R32820AD8	RKO-r	1
reac	R3296B67B	FBA-c	zero
reac	R3296B67B	FBA-f	0
reac	R3296B67B	FVA95-c	free
reac	R3296B67B	FVA95-lb	0
reac	R3296B67B	FVA95-ub	0.265350137
reac	R3296B67B	GCR-r	singleton
reac	R3296B67B	RKO-c	unaf
reac	R3296B67B	RKO-r	1
reac	R32CB447	FBA-c	nonz
reac	R32CB447	FBA-f	-0.004537014
reac	R32CB447	FVA95-c	free
reac	R32CB447	FVA95-lb	-2.743479632
reac	R32CB447	FVA95-ub	-0.004310163
reac	R32CB447	GCR-r	singleton
reac	R32CB447	RKO-c	leth
reac	R32CB447	RKO-r	0
reac	R33AD4AE6	FBA-c	nonz
reac	R33AD4AE6	FBA-f	-0.001340927
reac	R33AD4AE6	FVA95-c	free
reac	R33AD4AE6	FVA95-lb	-1.670997644
reac	R33AD4AE6	FVA95-ub	1.852725566
reac	R33AD4AE6	GCR-r	singleton
reac	R33AD4AE6	RKO-c	unaf
reac	R33AD4AE6	RKO-r	1
reac	R33CAD668	FBA-c	zero
reac	R33CAD668	FBA-f	0
reac	R33CAD668	FVA95-c	bloc
reac	R33CAD668	FVA95-lb	0
reac	R33CAD668	FVA95-ub	0
reac	R33CAD668	GCR-r	zero-flux
reac	R33CAD668	RKO-c	unaf
reac	R33CAD668	RKO-r	1
reac	R33EA4607	FBA-c	zero
reac	R33EA4607	FBA-f	0
reac	R33EA4607	FVA95-c	free
reac	R33EA4607	FVA95-lb	0
reac	R33EA4607	FVA95-ub	10000
reac	R33EA4607	GCR-r	singleton
reac	R33EA4607	RKO-c	unaf
reac	R33EA4607	RKO-r	1
reac	R33F7469F	FBA-c	zero
reac	R33F7469F	FBA-f	0
reac	R33F7469F	FVA95-c	free
reac	R33F7469F	FVA95-lb	0
reac	R33F7469F	FVA95-ub	5.456505073
reac	R33F7469F	GCR-r	C-343E763F
reac	R33F7469F	RKO-c	unaf
reac	R33F7469F	RKO-r	1
reac	R340B4094	FBA-c	zero
reac	R340B4094	FBA-f	0
reac	R340B4094	FVA95-c	free
reac	R340B4094	FVA95-lb	-10000
reac	R340B4094	FVA95-ub	0
reac	R340B4094	GCR-r	singleton
reac	R340B4094	RKO-c	unaf
reac	R340B4094	RKO-r	1
reac	R340DF510	FBA-c	zero
reac	R340DF510	FBA-f	1.10931E-11
reac	R340DF510	FVA95-c	free
reac	R340DF510	FVA95-lb	0
reac	R340DF510	FVA95-ub	10000
reac	R340DF510	GCR-r	singleton
reac	R340DF510	RKO-c	unaf
reac	R340DF510	RKO-r	1
reac	R3446B5B	FBA-c	zero
reac	R3446B5B	FBA-f	0
reac	R3446B5B	FVA95-c	free
reac	R3446B5B	FVA95-lb	0
reac	R3446B5B	FVA95-ub	0.342396184
reac	R3446B5B	GCR-r	C-A4059601
reac	R3446B5B	RKO-c	unaf
reac	R3446B5B	RKO-r	1
reac	R3477694B	FBA-c	zero
reac	R3477694B	FBA-f	6.89643E-12
reac	R3477694B	FVA95-c	free
reac	R3477694B	FVA95-lb	0
reac	R3477694B	FVA95-ub	10000
reac	R3477694B	GCR-r	singleton
reac	R3477694B	RKO-c	unaf
reac	R3477694B	RKO-r	1
reac	R3492D883	FBA-c	nonz
reac	R3492D883	FBA-f	0.056104278
reac	R3492D883	FVA95-c	free
reac	R3492D883	FVA95-lb	-10000
reac	R3492D883	FVA95-ub	10000
reac	R3492D883	GCR-r	singleton
reac	R3492D883	RKO-c	unaf
reac	R3492D883	RKO-r	1
reac	R34D3BC42	FBA-c	nonz
reac	R34D3BC42	FBA-f	0.007787219
reac	R34D3BC42	FVA95-c	free
reac	R34D3BC42	FVA95-lb	0.007397858
reac	R34D3BC42	FVA95-ub	0.892347103
reac	R34D3BC42	GCR-r	C-BEB72719
reac	R34D3BC42	RKO-c	leth
reac	R34D3BC42	RKO-r	0
reac	R35402C75	FBA-c	zero
reac	R35402C75	FBA-f	0
reac	R35402C75	FVA95-c	free
reac	R35402C75	FVA95-lb	-0.448235689
reac	R35402C75	FVA95-ub	0
reac	R35402C75	GCR-r	C-C00A434B
reac	R35402C75	RKO-c	unaf
reac	R35402C75	RKO-r	1
reac	R35B2A8B5	FBA-c	zero
reac	R35B2A8B5	FBA-f	0
reac	R35B2A8B5	FVA95-c	free
reac	R35B2A8B5	FVA95-lb	-10000
reac	R35B2A8B5	FVA95-ub	10000
reac	R35B2A8B5	GCR-r	singleton
reac	R35B2A8B5	RKO-c	unaf
reac	R35B2A8B5	RKO-r	1
reac	R35B5C04C	FBA-c	nonz
reac	R35B5C04C	FBA-f	-0.00240651
reac	R35B5C04C	FVA95-c	free
reac	R35B5C04C	FVA95-lb	-3.591724576
reac	R35B5C04C	FVA95-ub	0.402956045
reac	R35B5C04C	GCR-r	C-30E95DCF
reac	R35B5C04C	RKO-c	unaf
reac	R35B5C04C	RKO-r	1
reac	R35B9D4CA	FBA-c	nonz
reac	R35B9D4CA	FBA-f	-0.000556326
reac	R35B9D4CA	FVA95-c	free
reac	R35B9D4CA	FVA95-lb	-0.000556326
reac	R35B9D4CA	FVA95-ub	-0.000528509
reac	R35B9D4CA	GCR-r	C-A204F57
reac	R35B9D4CA	RKO-c	impa
reac	R35B9D4CA	RKO-r	0.641208325
reac	R35CE1851	FBA-c	zero
reac	R35CE1851	FBA-f	0
reac	R35CE1851	FVA95-c	free
reac	R35CE1851	FVA95-lb	-0.004446551
reac	R35CE1851	FVA95-ub	0
reac	R35CE1851	GCR-r	C-137EB73
reac	R35CE1851	RKO-c	unaf
reac	R35CE1851	RKO-r	1
reac	R35E67941	FBA-c	zero
reac	R35E67941	FBA-f	0
reac	R35E67941	FVA95-c	free
reac	R35E67941	FVA95-lb	-0.079148146
reac	R35E67941	FVA95-ub	0
reac	R35E67941	GCR-r	C-5C04910F
reac	R35E67941	RKO-c	unaf
reac	R35E67941	RKO-r	1
reac	R35E6A0D9	FBA-c	zero
reac	R35E6A0D9	FBA-f	0
reac	R35E6A0D9	FVA95-c	free
reac	R35E6A0D9	FVA95-lb	0
reac	R35E6A0D9	FVA95-ub	10000
reac	R35E6A0D9	GCR-r	singleton
reac	R35E6A0D9	RKO-c	unaf
reac	R35E6A0D9	RKO-r	1
reac	R363D010	FBA-c	zero
reac	R363D010	FBA-f	0
reac	R363D010	FVA95-c	bloc
reac	R363D010	FVA95-lb	0
reac	R363D010	FVA95-ub	0
reac	R363D010	GCR-r	C-FD812A3
reac	R363D010	RKO-c	unaf
reac	R363D010	RKO-r	1
reac	R365A4E47	FBA-c	zero
reac	R365A4E47	FBA-f	0
reac	R365A4E47	FVA95-c	free
reac	R365A4E47	FVA95-lb	-0.478232973
reac	R365A4E47	FVA95-ub	0
reac	R365A4E47	GCR-r	C-FA1CD109
reac	R365A4E47	RKO-c	unaf
reac	R365A4E47	RKO-r	1
reac	R3662C7FC	FBA-c	zero
reac	R3662C7FC	FBA-f	0
reac	R3662C7FC	FVA95-c	free
reac	R3662C7FC	FVA95-lb	-3.913099242
reac	R3662C7FC	FVA95-ub	0
reac	R3662C7FC	GCR-r	singleton
reac	R3662C7FC	RKO-c	unaf
reac	R3662C7FC	RKO-r	1
reac	R36889B73	FBA-c	nonz
reac	R36889B73	FBA-f	0.01819276
reac	R36889B73	FVA95-c	free
reac	R36889B73	FVA95-lb	-10000
reac	R36889B73	FVA95-ub	10000
reac	R36889B73	GCR-r	singleton
reac	R36889B73	RKO-c	unaf
reac	R36889B73	RKO-r	1
reac	R3689E94B	FBA-c	zero
reac	R3689E94B	FBA-f	0
reac	R3689E94B	FVA95-c	free
reac	R3689E94B	FVA95-lb	-10000
reac	R3689E94B	FVA95-ub	0
reac	R3689E94B	GCR-r	singleton
reac	R3689E94B	RKO-c	unaf
reac	R3689E94B	RKO-r	1
reac	R36C11FB5	FBA-c	zero
reac	R36C11FB5	FBA-f	0
reac	R36C11FB5	FVA95-c	free
reac	R36C11FB5	FVA95-lb	-2.739169469
reac	R36C11FB5	FVA95-ub	0
reac	R36C11FB5	GCR-r	singleton
reac	R36C11FB5	RKO-c	unaf
reac	R36C11FB5	RKO-r	1
reac	R37046E17	FBA-c	zero
reac	R37046E17	FBA-f	0
reac	R37046E17	FVA95-c	free
reac	R37046E17	FVA95-lb	0
reac	R37046E17	FVA95-ub	10000
reac	R37046E17	GCR-r	singleton
reac	R37046E17	RKO-c	unaf
reac	R37046E17	RKO-r	1
reac	R3709DA2F	FBA-c	zero
reac	R3709DA2F	FBA-f	0
reac	R3709DA2F	FVA95-c	bloc
reac	R3709DA2F	FVA95-lb	0
reac	R3709DA2F	FVA95-ub	0
reac	R3709DA2F	GCR-r	I-2E37C1CC
reac	R3709DA2F	RKO-c	unaf
reac	R3709DA2F	RKO-r	1
reac	R374BFC91	FBA-c	nonz
reac	R374BFC91	FBA-f	-0.428024852
reac	R374BFC91	FVA95-c	free
reac	R374BFC91	FVA95-lb	-10000
reac	R374BFC91	FVA95-ub	10000
reac	R374BFC91	GCR-r	singleton
reac	R374BFC91	RKO-c	unaf
reac	R374BFC91	RKO-r	1
reac	R375A3B99	FBA-c	zero
reac	R375A3B99	FBA-f	0
reac	R375A3B99	FVA95-c	free
reac	R375A3B99	FVA95-lb	-2.544320796
reac	R375A3B99	FVA95-ub	0
reac	R375A3B99	GCR-r	singleton
reac	R375A3B99	RKO-c	unaf
reac	R375A3B99	RKO-r	1
reac	R376B95D9	FBA-c	zero
reac	R376B95D9	FBA-f	0
reac	R376B95D9	FVA95-c	free
reac	R376B95D9	FVA95-lb	-6.040375725
reac	R376B95D9	FVA95-ub	0
reac	R376B95D9	GCR-r	singleton
reac	R376B95D9	RKO-c	unaf
reac	R376B95D9	RKO-r	1
reac	R37929526	FBA-c	zero
reac	R37929526	FBA-f	0
reac	R37929526	FVA95-c	free
reac	R37929526	FVA95-lb	0
reac	R37929526	FVA95-ub	0.318508078
reac	R37929526	GCR-r	C-512D08FB
reac	R37929526	RKO-c	unaf
reac	R37929526	RKO-r	1
reac	R38118862	FBA-c	zero
reac	R38118862	FBA-f	0
reac	R38118862	FVA95-c	free
reac	R38118862	FVA95-lb	-10000
reac	R38118862	FVA95-ub	10000
reac	R38118862	GCR-r	singleton
reac	R38118862	RKO-c	unaf
reac	R38118862	RKO-r	1
reac	R38797A1E	FBA-c	nonz
reac	R38797A1E	FBA-f	-0.007834317
reac	R38797A1E	FVA95-c	free
reac	R38797A1E	FVA95-lb	-13.70328995
reac	R38797A1E	FVA95-ub	2.277391377
reac	R38797A1E	GCR-r	singleton
reac	R38797A1E	RKO-c	unaf
reac	R38797A1E	RKO-r	1
reac	R387DC34C	FBA-c	nonz
reac	R387DC34C	FBA-f	-0.001305719
reac	R387DC34C	FVA95-c	free
reac	R387DC34C	FVA95-lb	-0.098122955
reac	R387DC34C	FVA95-ub	-0.001240433
reac	R387DC34C	GCR-r	C-4FA04CB2
reac	R387DC34C	RKO-c	impa
reac	R387DC34C	RKO-r	0.641208325
reac	R3922352D	FBA-c	zero
reac	R3922352D	FBA-f	0
reac	R3922352D	FVA95-c	bloc
reac	R3922352D	FVA95-lb	0
reac	R3922352D	FVA95-ub	0
reac	R3922352D	GCR-r	C-34180964
reac	R3922352D	RKO-c	unaf
reac	R3922352D	RKO-r	1
reac	R398F8566	FBA-c	zero
reac	R398F8566	FBA-f	0
reac	R398F8566	FVA95-c	free
reac	R398F8566	FVA95-lb	-10000
reac	R398F8566	FVA95-ub	10000
reac	R398F8566	GCR-r	singleton
reac	R398F8566	RKO-c	unaf
reac	R398F8566	RKO-r	1
reac	R39997F27	FBA-c	zero
reac	R39997F27	FBA-f	0
reac	R39997F27	FVA95-c	free
reac	R39997F27	FVA95-lb	0
reac	R39997F27	FVA95-ub	10000
reac	R39997F27	GCR-r	C-14B639B6
reac	R39997F27	RKO-c	unaf
reac	R39997F27	RKO-r	1
reac	R39EB3FD	FBA-c	zero
reac	R39EB3FD	FBA-f	0
reac	R39EB3FD	FVA95-c	free
reac	R39EB3FD	FVA95-lb	-0.212624958
reac	R39EB3FD	FVA95-ub	0
reac	R39EB3FD	GCR-r	C-9C753F2
reac	R39EB3FD	RKO-c	unaf
reac	R39EB3FD	RKO-r	1
reac	R3A559AD1	FBA-c	nonz
reac	R3A559AD1	FBA-f	0.000837199
reac	R3A559AD1	FVA95-c	free
reac	R3A559AD1	FVA95-lb	0.00079534
reac	R3A559AD1	FVA95-ub	0.904877331
reac	R3A559AD1	GCR-r	C-902CE195
reac	R3A559AD1	RKO-c	leth
reac	R3A559AD1	RKO-r	0
reac	R3ABC4543	FBA-c	zero
reac	R3ABC4543	FBA-f	0
reac	R3ABC4543	FVA95-c	free
reac	R3ABC4543	FVA95-lb	-10000
reac	R3ABC4543	FVA95-ub	10000
reac	R3ABC4543	GCR-r	C-4CC23441
reac	R3ABC4543	RKO-c	unaf
reac	R3ABC4543	RKO-r	1
reac	R3B0400F0	FBA-c	zero
reac	R3B0400F0	FBA-f	0
reac	R3B0400F0	FVA95-c	free
reac	R3B0400F0	FVA95-lb	-10000
reac	R3B0400F0	FVA95-ub	10000
reac	R3B0400F0	GCR-r	singleton
reac	R3B0400F0	RKO-c	unaf
reac	R3B0400F0	RKO-r	1
reac	R3B59CC2C	FBA-c	nonz
reac	R3B59CC2C	FBA-f	-0.004537014
reac	R3B59CC2C	FVA95-c	free
reac	R3B59CC2C	FVA95-lb	-0.346706347
reac	R3B59CC2C	FVA95-ub	-0.004310163
reac	R3B59CC2C	GCR-r	singleton
reac	R3B59CC2C	RKO-c	leth
reac	R3B59CC2C	RKO-r	0
reac	R3B6C5584	FBA-c	zero
reac	R3B6C5584	FBA-f	4.62029E-11
reac	R3B6C5584	FVA95-c	free
reac	R3B6C5584	FVA95-lb	0
reac	R3B6C5584	FVA95-ub	3.410709253
reac	R3B6C5584	GCR-r	C-87C3F32C
reac	R3B6C5584	RKO-c	unaf
reac	R3B6C5584	RKO-r	1
reac	R3BA91201	FBA-c	zero
reac	R3BA91201	FBA-f	-1.2896E-11
reac	R3BA91201	FVA95-c	free
reac	R3BA91201	FVA95-lb	-10000
reac	R3BA91201	FVA95-ub	0.029423418
reac	R3BA91201	GCR-r	C-87319BC1
reac	R3BA91201	RKO-c	unaf
reac	R3BA91201	RKO-r	1
reac	R3BABACC5	FBA-c	nonz
reac	R3BABACC5	FBA-f	-0.064010177
reac	R3BABACC5	FVA95-c	free
reac	R3BABACC5	FVA95-lb	-3.426519295
reac	R3BABACC5	FVA95-ub	0
reac	R3BABACC5	GCR-r	C-3266145F
reac	R3BABACC5	RKO-c	unaf
reac	R3BABACC5	RKO-r	1
reac	R3BBF9908	FBA-c	zero
reac	R3BBF9908	FBA-f	0
reac	R3BBF9908	FVA95-c	free
reac	R3BBF9908	FVA95-lb	-1.536423339
reac	R3BBF9908	FVA95-ub	0
reac	R3BBF9908	GCR-r	C-B8BC447B
reac	R3BBF9908	RKO-c	unaf
reac	R3BBF9908	RKO-r	1
reac	R3C18E285	FBA-c	zero
reac	R3C18E285	FBA-f	0
reac	R3C18E285	FVA95-c	bloc
reac	R3C18E285	FVA95-lb	0
reac	R3C18E285	FVA95-ub	0
reac	R3C18E285	GCR-r	zero-flux
reac	R3C18E285	RKO-c	unaf
reac	R3C18E285	RKO-r	1
reac	R3C1D3F41	FBA-c	zero
reac	R3C1D3F41	FBA-f	0
reac	R3C1D3F41	FVA95-c	free
reac	R3C1D3F41	FVA95-lb	-5000
reac	R3C1D3F41	FVA95-ub	0
reac	R3C1D3F41	GCR-r	C-8A075230
reac	R3C1D3F41	RKO-c	unaf
reac	R3C1D3F41	RKO-r	1
reac	R3C291B11	FBA-c	nonz
reac	R3C291B11	FBA-f	0.759295722
reac	R3C291B11	FVA95-c	free
reac	R3C291B11	FVA95-lb	-10000
reac	R3C291B11	FVA95-ub	10000
reac	R3C291B11	GCR-r	singleton
reac	R3C291B11	RKO-c	unaf
reac	R3C291B11	RKO-r	1
reac	R3C93D042	FBA-c	zero
reac	R3C93D042	FBA-f	0
reac	R3C93D042	FVA95-c	bloc
reac	R3C93D042	FVA95-lb	0
reac	R3C93D042	FVA95-ub	0
reac	R3C93D042	GCR-r	zero-flux
